fh_snr,fh_spectral_purity,fh_peak_prominence,fh_dominant_freq,fh_harmonic_ratio,fh_spectral_entropy,fh_spectral_centroid,fh_mad,fh_std,fh_zcr,fh_kurtosis,fh_skewness,lc_snr,lc_spectral_purity,lc_peak_prominence,lc_dominant_freq,lc_harmonic_ratio,lc_spectral_entropy,lc_spectral_centroid,lc_mad,lc_std,lc_zcr,lc_kurtosis,lc_skewness,corr_fh_lc,corr_fh_rc,corr_lc_rc,coherence_fh_lc,coherence_fh_rc,coherence_lc_rc,phase_diff_fh_lc,phase_diff_fh_rc,bpm_estimate,signal_stationarity,bpm_consistency,label
-3.31246710856077,0.31805520542437976,0.3359512189228447,0.78125,0.3544106560215626,6.034053176386801,1.5370862209327392,0.5053356253837837,0.6664821987554724,0.12416107382550336,2.588178260541942,0.9225323152865826,-3.364385527501852,0.31546794521121246,0.7911247497500473,1.1474609375,0.7319003808322037,6.36805032985624,1.9049296273070235,1.1951886032641845,2.0300197249259613,0.15100671140939598,10.721187897395147,-0.8919457674470631,0.4414636666642318,0.2887609005311675,-0.06535666391240377,1.0,1.0,1.0,1.3724235143285792,0.5134033322550832,46.875,0.782521051485475,0.8356588913535326,0
-3.3070456165404756,0.3183260279813052,0.27538245137594985,0.732421875,0.20431314417039217,5.906585617288761,1.587001787672012,0.7861190826757698,1.7193308941473382,0.12416107382550336,32.80423758348916,4.65677006629673,-0.0805254257373968,0.49536471667477866,1.0545281241136901,1.07421875,0.10189630343039141,5.8343338196230325,1.469422201697082,0.9897136179063448,2.2404963709764147,0.1174496644295302,28.684080475722197,4.034038113201596,0.9463015916929931,0.9115820168007247,0.8711625783069585,1.0,1.0,1.0,0.361191206573433,0.49699435266626263,43.9453125,0.0,0.8250260661565288,0
-4.481842323809592,0.2626999682173758,1.399972295942235,1.171875,0.22685058811333456,6.0997637043589386,1.715454179519668,1.1201313487955016,2.092494417618392,0.12709030100334448,24.319369089794545,3.713379561041937,0.4837706927479394,0.5278193198327329,3.3824284006035943,0.87890625,0.1370798833443788,5.55232952735526,1.3903983269965245,2.3978665613911674,6.0890575473498165,0.09364548494983277,40.5384195373904,5.740778309725647,0.6539259366549017,-0.14637706222326152,-0.7921967133077721,1.0,1.0,1.0,0.34246390662317605,0.71228859222324,70.3125,0.0,0.8585786437868264,0
0.849705234442817,0.5487575291984578,0.6127522028766441,0.830078125,0.12828926620083006,5.573787958607636,1.154754218749864,0.3621426818046855,0.5076180961572316,0.11073825503355705,2.547075892070117,-0.5837837707925697,-4.65927412994629,0.2548638417919222,0.07067417806998964,0.9033203125,0.47825907242393745,6.193751086333114,1.6658387022005394,0.1676505919255865,0.21386634600937232,0.13087248322147652,0.19552571507286576,0.04534589761424694,0.28077865299244653,0.3729496315783673,0.22703447835031793,1.0,1.0,1.0,0.8758024805984223,1.416604670070027,49.8046875,0.17447536581109513,0.9337975745315882,0
-2.5714821653923896,0.35615186637966273,0.330761706926854,1.0009765625,0.07968577246439798,5.9122126411389955,1.4931636795195593,0.3701911939433895,0.549050305388126,0.10367892976588629,9.401216020524418,1.7728329101852982,-2.1382366056624735,0.37934078968581114,0.07648090319685166,0.9521484375,0.08565318162097371,5.959799750899336,1.4882967009644998,0.2102263807667787,0.26080218137694977,0.11036789297658862,0.3052141350604689,-0.2664165402639532,0.5400030980201339,0.650941096679429,0.2837143814896671,1.0,1.0,1.0,0.7900337710314935,0.2233471108738828,60.05859375,0.16233168555643462,0.8605470903147713,0
-1.4051700548228632,0.41981025477308875,0.10526263614126598,1.1962890625,0.12629596310333535,6.050720366049001,1.5413154293475892,0.3875954865072165,0.8447550218244757,0.12709030100334448,32.49785105723426,4.925019954459517,-5.408706894508203,0.22349729991550082,0.1028181881324562,1.0986328125,0.25100414800467064,6.161369739642355,1.7489382276137027,0.5779106455665202,1.2886329321359964,0.11371237458193979,28.441418238742383,-4.251227712954285,-0.6476213774874771,0.7347981766395111,-0.23245670545511982,1.0,1.0,1.0,1.1518012955026307,2.9989524739354025,71.77734375,0.0,0.9073020450824097,0
-3.17624756047826,0.3248967881976657,0.7583325565063077,1.708984375,0.06503661965125826,5.973476791383145,1.5368635886641355,0.8186274733774117,1.3609322603174823,0.13043478260869565,12.426063653864713,2.578810751708447,-1.1238539524609206,0.4356643882093885,1.831636756384725,0.8544921875,0.09008937999207452,5.9909450770894415,1.4820816199339064,1.5150254589660952,2.581044269512704,0.10367892976588629,11.677629938660154,2.3629502008211976,0.8616010246797072,0.21391116746503136,0.014523400556428218,1.0,1.0,1.0,1.410096692450178,0.8851895191813371,102.5390625,0.0,0.646446609458446,0
0.48719599707570205,0.5280158814861948,0.3109410118228567,0.9765625,0.24691480968567084,5.959669220204601,1.485287218386938,0.23831714860928963,0.3074758463943136,0.1040268456375839,1.1123146824655015,0.45232629963025467,-4.684754656053961,0.2537512328958925,0.10123251478310878,0.8056640625,0.5676490159080291,6.292306228802161,1.6636863146118053,0.2743094569540525,0.3590923091088045,0.1174496644295302,1.7486136384108208,-0.24553171250099654,0.27188394604197597,0.24549888589952337,0.06352284868175306,1.0,1.0,1.0,1.7761203881310808,0.057551307630904006,58.59375,0.3173464034583593,0.8993405486893155,0
-2.39537769341964,0.36550345802916284,0.43296954722133174,1.171875,0.2727958796398394,5.876833888949596,1.6072986588217963,0.4581485125934269,0.5665097926513835,0.09395973154362416,0.15046206015628716,-0.274912362955414,-3.302783034242503,0.3185390452147104,2.1908481714399892,0.8203125,0.10530447631329269,5.712192513410942,1.6223518867339861,0.9269162103733071,1.2377488329174104,0.12416107382550336,0.515237012272169,0.5060122192120933,0.3563434039609645,0.21185895702075003,0.26382309877010923,1.0,1.0,1.0000000000000002,1.7654190390160294,0.7767557683346984,70.3125,0.6071222876388083,0.8475747062831898,0
-3.462301146378079,0.31061958073956475,0.5011800481288293,0.87890625,0.52009384470503,5.974854063712091,1.4904627872118275,0.6222528541163382,1.3439071565171596,0.13712374581939799,30.172155654469144,4.66649860267181,-2.2493178573953063,0.3733376649722264,1.056729508802226,1.0009765625,0.14954839606630368,5.851057378074511,1.3860857235629092,0.6067986277364767,0.8308866029984191,0.10702341137123746,1.5994411426943689,0.3111482630435715,0.55798523756664,-0.8439184679088865,-0.4868766325998242,1.0,1.0,1.0,0.4228215568214618,0.22912123703708462,52.734375,0.0,0.9468584999837876,0
